# Wo,Ar,sample_sigma,prediction,abs_error,rel_error
3.646597003827656280e-01,5.510087374406005267e+00,1.511021746746989969e+01,3.060856103897094727e+00,1.204936122894287109e+01,7.974313497543334961e-01
6.256623999506067957e-01,3.047611289631118048e+00,4.871015566656575757e+00,1.036517262458801270e+00,3.834498405456542969e+00,7.872071862220764160e-01
7.767517544807049923e-01,5.344720160004526655e+00,6.880860106428367651e+00,2.823357820510864258e+00,4.057502746582031250e+00,5.896795392036437988e-01
4.562866290027205451e+00,7.157835218138774991e+00,1.568714655036735239e+00,6.975908279418945312e-01,8.711237907409667969e-01,5.553105473518371582e-01
4.716406474810373339e+00,6.629583403670511466e+00,1.405642927317255486e+00,2.923478841781616211e+00,-1.517835855484008789e+00,1.079816102981567383e+00
1.470085197977504032e+00,1.377656831025531758e+01,9.371272038660533710e+00,3.203329324722290039e+00,6.167943000793457031e+00,6.581756472587585449e-01
2.005351697738831096e-01,3.589558429827675035e+00,1.789989473604626724e+01,2.270635843276977539e+00,1.562925910949707031e+01,8.731480836868286133e-01
4.458194410612675185e+00,1.683587264889458623e+01,3.776388173834906770e+00,2.022783994674682617e+00,1.753604173660278320e+00,4.643601477146148682e-01
6.829713668226760070e-01,9.567550422187952819e+00,1.400871381577558239e+01,3.578028917312622070e+00,1.043068504333496094e+01,7.445855140686035156e-01
7.833946448179865962e-01,1.507231323459367012e+01,1.923974504331155089e+01,3.507495164871215820e+00,1.573224925994873047e+01,8.176953196525573730e-01
3.475627802397415422e+00,5.723950233577437707e+00,1.646882393341766226e+00,1.828254938125610352e+00,-1.813725233078002930e-01,1.101308241486549377e-01
1.727674948666021226e+00,1.527288714200805142e+00,8.840139259876753641e-01,1.011706709861755371e+00,-1.276927590370178223e-01,1.444465368986129761e-01
1.950058545655602993e+00,1.681775301531517641e+01,8.624229796988533536e+00,3.569960594177246094e+00,5.054268836975097656e+00,5.860545635223388672e-01
2.938025910582959366e+00,1.675065596154157177e+01,5.701330237151628566e+00,3.484050512313842773e+00,2.217279672622680664e+00,3.889056742191314697e-01
9.795211685060876139e-01,1.042764794197269751e+01,1.064565859038695450e+01,2.730458974838256836e+00,7.915199279785156250e+00,7.435142993927001953e-01
3.013933642273369351e+00,8.097712345210254625e+00,2.686758670340950061e+00,3.153888940811157227e+00,-4.671301841735839844e-01,1.738638430833816528e-01
3.069076215384785034e+00,1.570573248038786218e+01,5.117413637907572976e+00,3.119514226913452148e+00,1.997899293899536133e+00,3.904119431972503662e-01
3.667979632121347588e+00,1.783633465107306648e+01,4.862713657097808451e+00,1.693860411643981934e+00,3.168853282928466797e+00,6.516635417938232422e-01
4.418550252168653714e+00,1.961349135708491431e+01,4.438897429639617087e+00,2.790603876113891602e+00,1.648293733596801758e+00,3.713295161724090576e-01
1.128493874395248175e+00,1.537309567020064494e+00,1.362266647520703478e+00,1.563124895095825195e+00,-2.008582353591918945e-01,1.474441438913345337e-01
1.971000145759271849e-01,4.462322606420058513e+00,2.263988978398109708e+01,2.444912195205688477e+00,2.019497871398925781e+01,8.920086622238159180e-01
1.507087166890210828e+00,3.897512103046935739e+00,2.586122547303771224e+00,2.264815330505371094e+00,3.213071823120117188e-01,1.242428272962570190e-01
1.987277180708747704e+00,2.208236048527008499e+00,1.111186738298608923e+00,2.085222959518432617e+00,-9.740362167358398438e-01,8.765729069709777832e-01
3.501246798631151513e+00,5.211402335043037404e+00,1.488441870787425847e+00,4.148347854614257812e+00,-2.659905910491943359e+00,1.787040591239929199e+00
4.178370407130922004e+00,9.474028885210802997e+00,2.267398043275953956e+00,3.342416763305664062e+00,-1.075018644332885742e+00,4.741199314594268799e-01
5.421993659124551890e+00,2.146882359055414469e+00,3.959581095124437011e-01,3.447345495223999023e+00,-3.051387310028076172e+00,7.706338882446289062e+00
4.498906211445983239e+00,9.061426043124898300e+00,2.014139796929103721e+00,2.329347848892211914e+00,-3.152079582214355469e-01,1.564975529909133911e-01
1.267585330671321397e+00,9.178593953316736886e+00,7.241006763983055095e+00,3.390329360961914062e+00,3.850677490234375000e+00,5.317875742912292480e-01
9.488174163164282415e-01,1.201940548315938173e+01,1.266777493379288622e+01,2.631969690322875977e+00,1.003580570220947266e+01,7.922311425209045410e-01
6.411720352206628171e+00,1.131148407124400457e+00,1.764188618636665096e-01,6.508464217185974121e-01,-4.744275808334350586e-01,2.689211368560791016e+00
4.301500670670580284e+00,1.505011059286225006e+01,3.498804660308474368e+00,2.930163145065307617e+00,5.686414241790771484e-01,1.625244915485382080e-01
4.537465798392215532e+00,4.400527899926910180e+00,9.698206213446658452e-01,3.654481172561645508e+00,-2.684660434722900391e+00,2.768203020095825195e+00
4.183656019184565977e+00,8.147416345311004449e+00,1.947439346817765760e+00,1.960610389709472656e+00,-1.317107677459716797e-02,6.763279903680086136e-03
3.732665427525763135e-01,9.917826951253205792e+00,2.657036143158253694e+01,1.978540897369384766e+00,2.459182167053222656e+01,9.255357980728149414e-01
6.274828605083156985e-01,5.980761036828339705e+00,9.531353624517175049e+00,3.174037933349609375e+00,6.357316017150878906e+00,6.669898033142089844e-01
4.084418990109516256e-01,8.138150660182176921e+00,1.992486735540314413e+01,3.547027587890625000e+00,1.637784004211425781e+01,8.219798803329467773e-01
6.267409758817995558e-01,5.252426850331602282e+00,8.380538456005124814e+00,2.738688707351684570e+00,5.641849517822265625e+00,6.732085347175598145e-01
4.795851543636474590e-01,1.839897497859227471e+01,3.836435471612028891e+01,3.892214000225067139e-01,3.797513198852539062e+01,9.898546338081359863e-01
5.301163236520113564e+00,3.507002115457457325e+00,6.615533155624138129e-01,3.616329431533813477e+00,-2.954776048660278320e+00,4.466421604156494141e+00
1.575065265858016206e+00,1.326751457916576804e+01,8.423469723293207423e+00,3.406947612762451172e+00,5.016521930694580078e+00,5.955410599708557129e-01
2.295174958073811222e+00,1.251322201315119464e+01,5.451968691594960781e+00,3.282003641128540039e+00,2.169965028762817383e+00,3.980149626731872559e-01
2.204298868205134099e+00,1.375779490008258321e+01,6.241347350182585352e+00,3.363115072250366211e+00,2.878232240676879883e+00,4.611555933952331543e-01
2.909468847294409688e-01,2.871856016074059159e+00,9.870722687904605053e+00,1.062187910079956055e+00,8.808534622192382812e+00,8.923900127410888672e-01
1.993907914410632420e+00,1.748284934286282422e+01,8.768132779106039720e+00,3.168522596359252930e+00,5.599610328674316406e+00,6.386319994926452637e-01
2.880365885241565671e+00,1.069076641739377465e+01,3.711600138083561262e+00,3.573238849639892578e+00,1.383612155914306641e-01,3.727805241942405701e-02
1.180657438755590372e+00,9.258300817069240907e+00,7.841648655369049870e+00,3.267299413681030273e+00,4.574349403381347656e+00,5.833402872085571289e-01
1.041708017206607106e+00,1.572329882951854430e+01,1.509376770631118525e+01,2.385562658309936523e+00,1.270820522308349609e+01,8.419504761695861816e-01
2.508048371901437257e+00,1.054181169277998187e+01,4.203193132510389063e+00,3.234102010726928711e+00,9.690911769866943359e-01,2.305607050657272339e-01
1.951384839235493218e-01,3.698781316175965728e+00,1.895464821600777228e+01,2.076033353805541992e+00,1.687861633300781250e+01,8.904737234115600586e-01
6.780837111267686845e-01,5.204048872414987592e+00,7.674640736860412815e+00,2.622684717178344727e+00,5.051956176757812500e+00,6.582661271095275879e-01
6.324349680166940768e-01,7.318856739375471321e+00,1.157250485742002510e+01,2.625847816467285156e+00,8.946657180786132812e+00,7.730959653854370117e-01
6.349206255978977476e-01,1.427739262064403380e+00,2.248689370769640483e+00,1.296802520751953125e+00,9.518868923187255859e-01,4.233074188232421875e-01
3.318332238486976227e+00,1.595293327201575018e+01,4.807515379861310834e+00,3.110382556915283203e+00,1.697132587432861328e+00,3.530165851116180420e-01
1.891399252762443695e+00,1.972246479781971651e+00,1.042744664777385255e+00,2.063220739364624023e+00,-1.020476102828979492e+00,9.786443114280700684e-01
4.931553008457249199e+00,8.520282247738315107e+00,1.727707728808076881e+00,6.561092138290405273e-01,1.071598529815673828e+00,6.202429533004760742e-01
4.116346449982975386e+00,8.953882871751545736e+00,2.175201475519286110e+00,1.966949462890625000e+00,2.082519531250000000e-01,9.573915600776672363e-02
1.107118625511172572e-01,7.405330243578748473e+00,6.688831777317088267e+01,2.604786157608032227e+00,6.428353118896484375e+01,9.610576033592224121e-01
3.923698947674581383e+00,5.678334170458186669e+00,1.447189054558710719e+00,2.024152994155883789e+00,-5.769639015197753906e-01,3.986789882183074951e-01
7.660290951889998645e-01,5.461711380210181765e+00,7.129900697652525210e+00,3.022275209426879883e+00,4.107625961303710938e+00,5.761126279830932617e-01
1.226214871391828165e+00,9.001132821539584938e+00,7.340583637941654693e+00,3.761940717697143555e+00,3.578643083572387695e+00,4.875147640705108643e-01
1.466319806976596363e+00,3.956572924522098411e+00,2.698301493096621595e+00,2.340023994445800781e+00,3.582775592803955078e-01,1.327789127826690674e-01
9.406096158062646762e-01,3.468217961000872762e+00,3.687202323599478859e+00,1.496224164962768555e+00,2.190978050231933594e+00,5.942115187644958496e-01
6.419534388236157740e-01,8.348652695898707066e+00,1.300507512070917748e+01,3.976208925247192383e+00,9.028866767883300781e+00,6.942571401596069336e-01
3.536421882383583570e-01,9.970334610699946865e+00,2.819328389626365450e+01,1.829282879829406738e+00,2.636400032043457031e+01,9.351163506507873535e-01
9.592104466724045153e-01,9.181333877328928139e+00,9.571761764250879878e+00,3.466190099716186523e+00,6.105571746826171875e+00,6.378733515739440918e-01
4.123617479811672482e+00,1.426682460592086521e+01,3.459783715576944640e+00,2.758171081542968750e+00,7.016127109527587891e-01,2.027909159660339355e-01
9.139199303961493825e-01,1.630408713090421013e+00,1.783973255057147878e+00,1.366235613822937012e+00,4.177376031875610352e-01,2.341613620519638062e-01
5.270057649587140070e+00,3.372666783619485464e+00,6.399677210141528905e-01,3.901768445968627930e+00,-3.261800765991210938e+00,5.096820831298828125e+00
3.810906437525067858e+00,3.547151406570548726e+00,9.307894236506599750e-01,4.006546974182128906e+00,-3.075757503509521484e+00,3.304461240768432617e+00
1.022630107726563375e+00,8.965339953226617808e+00,8.766943086741017410e+00,3.923263311386108398e+00,4.843679428100585938e+00,5.524935722351074219e-01
3.546424266961150540e+00,1.892269881174712864e+01,5.335712082740046824e+00,2.643697500228881836e+00,2.692014455795288086e+00,5.045276880264282227e-01
3.240545230358272466e+00,1.003992690482111882e+01,3.098221500124259009e+00,2.889159440994262695e+00,2.090620994567871094e-01,6.747809797525405884e-02
2.480340410628224745e+00,1.365979296879549665e+01,5.507225101144772594e+00,2.945002555847167969e+00,2.562222480773925781e+00,4.652474522590637207e-01
2.613716594396104487e+00,7.394125590220188116e+00,2.828969906711936044e+00,3.604809999465942383e+00,-7.758400440216064453e-01,2.742482423782348633e-01
1.605529230703299337e+00,1.759116746328519199e+01,1.095661612811584362e+01,3.825361967086791992e+00,7.131254196166992188e+00,6.508628129959106445e-01
1.588752639990340443e+00,2.496050181686059410e+00,1.571075395161096955e+00,1.529572010040283203e+00,4.150342941284179688e-02,2.641720883548259735e-02
1.757567121953619749e+00,2.335608068077337673e+00,1.328886981841807424e+00,1.450761556625366211e+00,-1.218745708465576172e-01,9.171176701784133911e-02
4.187048194509277455e-01,1.582847297582446977e+01,3.780341720590003263e+01,3.578119516372680664e+00,3.422529602050781250e+01,9.053492546081542969e-01
3.784694885016944177e+00,1.011267079347956432e+01,2.671991032490930174e+00,2.685141801834106445e+00,-1.315069198608398438e-02,4.921682644635438919e-03
8.712066950039739632e-01,1.824418959772110771e+00,2.094128718517008991e+00,1.380753636360168457e+00,7.133749723434448242e-01,3.406547904014587402e-01
2.449300344281484687e+00,3.624287657951642316e+00,1.479723655130113169e+00,1.666963815689086914e+00,-1.872401237487792969e-01,1.265372186899185181e-01
1.011705118305365136e+00,4.594413748899969008e+00,4.541257789221965879e+00,3.005441427230834961e+00,1.535816431045532227e+00,3.381918668746948242e-01
3.165933340793167350e+00,9.680773440408076524e+00,3.057794463222252901e+00,1.996094703674316406e+00,1.061699867248535156e+00,3.472109735012054443e-01
7.190164766080964220e-01,7.825335997635351148e+00,1.088338897955545903e+01,3.184507369995117188e+00,7.698881149291992188e+00,7.073974609375000000e-01
3.359015349080106905e+00,7.334081050031956650e+00,2.183402065144016913e+00,4.059525489807128906e+00,-1.876123428344726562e+00,8.592661023139953613e-01
9.625992308715221046e-01,8.378757704484073088e+00,8.704305421995901071e+00,4.181310176849365234e+00,4.522995471954345703e+00,5.196273922920227051e-01
2.334145162584568389e+00,1.906035591383038508e+01,8.165882833407454910e+00,3.632328271865844727e+00,4.533555030822753906e+00,5.551824569702148438e-01
1.896194860099054580e+00,1.181609525046336273e+01,6.231477312329653628e+00,3.037335634231567383e+00,3.194141626358032227e+00,5.125817656517028809e-01
2.745045524036958895e+00,1.484498529517188103e+01,5.407919528176106994e+00,2.056373596191406250e+00,3.351545810699462891e+00,6.197477579116821289e-01
3.422074837587003593e-01,9.033876685167349763e+00,2.639882852923630452e+01,3.660515785217285156e+00,2.273831176757812500e+01,8.613379001617431641e-01
1.789636443542146571e+00,6.440046138663959141e+00,3.598522013732279312e+00,2.156590461730957031e+00,1.441931486129760742e+00,4.007010459899902344e-01
1.387214214920270694e-01,4.210810559791383412e+00,3.035443635526325323e+01,2.207636594772338867e+00,2.814680099487304688e+01,9.272713661193847656e-01
3.760167439717500670e+00,2.407643830408406238e+00,6.403022921206115159e-01,2.599105119705200195e+00,-1.958802819252014160e+00,3.059184312820434570e+00
8.022268614890241123e-01,8.405037902263815752e+00,1.047713347152588703e+01,4.062770366668701172e+00,6.414363384246826172e+00,6.122249960899353027e-01
3.201043482910758797e+00,1.353271860647428682e+01,4.227595994468895668e+00,2.398656129837036133e+00,1.828939676284790039e+00,4.326193332672119141e-01
3.108279523334049887e-01,9.264698993434381080e+00,2.980651812002009748e+01,3.385090589523315430e+00,2.642142868041992188e+01,8.864312171936035156e-01
4.221384350629336701e+00,1.352434526581552099e+01,3.203770171697175595e+00,2.253236055374145508e+00,9.505341053009033203e-01,2.966923415660858154e-01
3.001846852378007302e+00,6.393109511325859806e+00,2.129725407630758571e+00,3.164442777633666992e+00,-1.034717321395874023e+00,4.858454167842864990e-01
3.552892426578277529e+00,1.671328324402016818e+01,4.704134332633428173e+00,3.029544115066528320e+00,1.674590349197387695e+00,3.559826612472534180e-01
3.929354075264088308e+00,8.958570802814683987e+00,2.279909275473625208e+00,1.783066034317016602e+00,4.968433380126953125e-01,2.179224044084548950e-01
1.541449619727058185e+00,3.210309828263631537e+00,2.082656343210279815e+00,2.083534240722656250e+00,-8.778572082519531250e-04,4.215084190946072340e-04
9.454585256960813533e-01,1.345373139097218562e+00,1.422984829616619429e+00,1.164841651916503906e+00,2.581431865692138672e-01,1.814096570014953613e-01
2.157116673169715337e+00,1.842545781866071763e+01,8.541706643797779108e+00,3.995152950286865234e+00,4.546554088592529297e+00,5.322769880294799805e-01
4.575592533887875568e+00,1.616310319935745454e+01,3.532461223251381899e+00,1.974649786949157715e+00,1.557811379432678223e+00,4.409988820552825928e-01
3.035877767571573127e+00,1.119896828574369074e+01,3.688873249564935453e+00,3.991513729095458984e+00,-3.026404380798339844e-01,8.204142749309539795e-02
2.737358343793239168e+00,7.491237988257692493e+00,2.736666905611218059e+00,3.148697853088378906e+00,-4.120309352874755859e-01,1.505593955516815186e-01
2.376829441783049113e+00,1.936296775127590664e+01,8.146553307901724494e+00,3.444571256637573242e+00,4.701981544494628906e+00,5.771743655204772949e-01
9.292290249124431911e-01,1.181310948343045730e+01,1.271280724850748989e+01,2.847233295440673828e+00,9.865573883056640625e+00,7.760342359542846680e-01
4.913782022359497681e+00,4.869852305451283669e+00,9.910598970999694446e-01,1.251246690750122070e+00,-2.601867914199829102e-01,2.625338733196258545e-01
2.968089691596704771e+00,3.010167191754335114e+00,1.014176626898021683e+00,3.995628833770751953e+00,-2.981452226638793945e+00,2.939776182174682617e+00
2.687147257795178490e+00,6.057397939245137586e+00,2.254211384088891545e+00,1.369970560073852539e+00,8.842408657073974609e-01,3.922617137432098389e-01
3.338815164088659859e+00,8.861628845740408877e+00,2.654123816452480078e+00,1.336549162864685059e+00,1.317574620246887207e+00,4.964254498481750488e-01
2.502016503996212782e-01,4.573749390709718199e+00,1.828025268180501683e+01,2.493140459060668945e+00,1.578711223602294922e+01,8.636156320571899414e-01
8.439210030822041908e-01,8.410503743465955750e+00,9.965984627410330532e+00,4.094129562377929688e+00,5.871854782104492188e+00,5.891896486282348633e-01
2.175582725559002117e+00,1.616469256970797375e+01,7.430051902785981710e+00,3.101171731948852539e+00,4.328880310058593750e+00,5.826177597045898438e-01
5.732182050326439793e-01,6.688607344656432474e+00,1.166851870009174519e+01,4.131851673126220703e+00,7.536667346954345703e+00,6.458975076675415039e-01
4.828491116501473002e+00,1.278528432086902455e+01,2.647883989508655667e+00,1.683496952056884766e+00,9.643869400024414062e-01,3.642104268074035645e-01
7.716820849333114740e-01,1.196395748524531344e+00,1.550373880492409873e+00,9.161859154701232910e-01,6.341879963874816895e-01,4.090548753738403320e-01
3.533514032336415589e+00,5.377278279031810548e+00,1.521793384665368620e+00,1.209733009338378906e+00,3.120603561401367188e-01,2.050609290599822998e-01
2.472129188064938532e+00,1.365375711181110141e+01,5.523075888480809326e+00,2.918527841567993164e+00,2.604548215866088867e+00,4.715756475925445557e-01
1.897781764777702884e+00,2.611626732985890431e+00,1.376147026732445822e+00,1.880876541137695312e+00,-5.047295093536376953e-01,3.667700588703155518e-01
1.686973993100497227e+00,1.415565638283222460e+00,8.391152703436454141e-01,9.885087609291076660e-01,-1.493934988975524902e-01,1.780369281768798828e-01
4.580980411633426286e+00,7.511692019062193637e+00,1.639756415457750194e+00,1.171381711959838867e+00,4.683747291564941406e-01,2.856367528438568115e-01
4.013665329432541284e+00,1.996510699540786860e+01,4.974282945068210005e+00,3.245557069778442383e+00,1.728725671768188477e+00,3.475326597690582275e-01
1.989456680655451892e+00,1.757607536029471618e+01,8.834610741312575399e+00,3.888357400894165039e+00,4.946253776550292969e+00,5.598722696304321289e-01
5.720589400850609962e+00,2.699302337724575729e+00,4.718573819199835540e-01,3.233510732650756836e+00,-2.761653423309326172e+00,5.852729320526123047e+00
7.256264495965634165e-01,2.291862600930200777e+00,3.158460668301767527e+00,1.571715593338012695e+00,1.586745023727416992e+00,5.023792386054992676e-01
3.368604169017074490e+00,1.907274472384710151e+01,5.661913293128869817e+00,1.904304862022399902e+00,3.757608413696289062e+00,6.636640429496765137e-01
1.010875033421931857e+00,4.005412976357273891e+00,3.962322585808133901e+00,2.499620199203491211e+00,1.462702274322509766e+00,3.691527545452117920e-01
4.426336683224235458e+00,1.835046457211718263e+01,4.145745316135853287e+00,3.020756244659423828e+00,1.124989032745361328e+00,2.713598906993865967e-01
4.506344103782841337e+00,1.224941701246925696e+01,2.718260463551043227e+00,2.895247697830200195e+00,-1.769871711730957031e-01,6.511045247316360474e-02
4.750564962061082142e+00,1.007134264514329125e+01,2.120030507018629162e+00,1.555837154388427734e+00,5.641932487487792969e-01,2.661250829696655273e-01
4.022640772092320738e-01,4.337711563837554962e+00,1.078324366901236786e+01,2.551710844039916992e+00,8.231533050537109375e+00,7.633633017539978027e-01
1.619254892062461371e-01,7.072394968429426498e+00,4.367684793233043905e+01,3.486314535140991211e+00,4.019053649902343750e+01,9.201793670654296875e-01
3.039682078155481193e+00,5.051080797160309999e+00,1.661713517166693688e+00,3.544582843780517578e+00,-1.882869362831115723e+00,1.133089065551757812e+00
4.396559903515925072e+00,5.104359403266492734e+00,1.160989390633467844e+00,1.235334515571594238e+00,-7.434511184692382812e-02,6.403599679470062256e-02
1.684257470580563520e+00,1.878628337253929814e+01,1.115404485399947099e+01,3.909694671630859375e+00,7.244350433349609375e+00,6.494818925857543945e-01
2.701298877253495601e+00,2.278323506323762793e+00,8.434177815378258725e-01,1.742902517318725586e+00,-8.994847536087036133e-01,1.066475987434387207e+00
4.503238460154489253e+00,1.757808559674425553e+01,3.903432108310164406e+00,2.957032680511474609e+00,9.463994503021240234e-01,2.424531579017639160e-01
1.101700680826014772e-01,6.612521134256890143e+00,6.002103156820294316e+01,4.088346958160400391e+00,5.593268203735351562e+01,9.318847060203552246e-01
3.415949392575548527e-01,5.899077232139489091e+00,1.726921729274132389e+01,3.027655839920043945e+00,1.424156093597412109e+01,8.246790170669555664e-01
2.245366722829880146e+00,5.340214120579010348e+00,2.378326028564560435e+00,3.208695650100708008e+00,-8.303697109222412109e-01,3.491404056549072266e-01
3.421554280174164742e+00,1.554450031580732983e+01,4.543110832956324785e+00,3.075054407119750977e+00,1.468056440353393555e+00,3.231390416622161865e-01
1.155023797756066450e+00,3.898223540813564370e+00,3.375015777499022374e+00,2.195014238357543945e+00,1.180001497268676758e+00,3.496284484863281250e-01
1.544240612529042822e-01,8.585897641657938451e+00,5.559948088398341781e+01,3.684339761734008789e+00,5.191513824462890625e+01,9.337342381477355957e-01
3.050296343345203720e+00,7.099441124690070382e+00,2.327459474610996004e+00,3.883474111557006836e+00,-1.556014537811279297e+00,6.685463190078735352e-01
4.573979584691064915e+00,8.119726872073609769e+00,1.775199631246721532e+00,2.392208814620971680e+00,-6.170091629028320312e-01,3.475717008113861084e-01
4.980748720450337785e+00,1.371974847513055540e+00,2.754555438381977583e-01,1.097723960876464844e+00,-8.222684264183044434e-01,2.985122203826904297e+00
4.857102196376778203e+00,1.958645060204785349e+00,4.032538293441432775e-01,2.521892786026000977e+00,-2.118638992309570312e+00,5.253859519958496094e+00
1.257900653945431158e+00,1.126423311915233505e+01,8.954787553231517094e+00,2.978296041488647461e+00,5.976490974426269531e+00,6.674073934555053711e-01
1.041708017206607106e+00,1.572329882951854430e+01,1.509376770631118525e+01,2.385562658309936523e+00,1.270820522308349609e+01,8.419504761695861816e-01
6.163387883570783821e+00,1.989479915431522805e+00,3.227899903451977859e-01,3.799634218215942383e+00,-3.476844310760498047e+00,1.077122688293457031e+01
2.553440514829017349e-01,2.716588024721267036e+00,1.063893209551887509e+01,9.748293757438659668e-01,9.664102554321289062e+00,9.083714485168457031e-01
1.318962312389998504e+00,1.075990214713641002e+01,8.157854129765958362e+00,2.179077386856079102e+00,5.978776931762695312e+00,7.328859567642211914e-01
1.248766011006772758e-01,6.374870201642618639e+00,5.104935708894822000e+01,3.741784334182739258e+00,4.730757522583007812e+01,9.267026185989379883e-01
4.290645460173062808e+00,1.131785468943337492e+01,2.637797691393702237e+00,1.275453209877014160e+00,1.362344384193420410e+00,5.164703726768493652e-01
3.328521886521660811e+00,9.711094956466407524e+00,2.917539763157333876e+00,2.079652070999145508e+00,8.378877639770507812e-01,2.871898412704467773e-01
2.894213512809351574e+00,4.297871069159627133e+00,1.484987562299015185e+00,2.667073965072631836e+00,-1.182086348533630371e+00,7.960243821144104004e-01
9.110591325780901251e-01,4.306712963317053777e+00,4.727149763737107158e+00,2.763318061828613281e+00,1.963831901550292969e+00,4.154367744922637939e-01
2.604273487666339371e+00,2.301277441123973588e+00,8.836542905430880834e-01,2.305665254592895508e+00,-1.422010898590087891e+00,1.609238982200622559e+00
2.908277582790886662e+00,2.469589354140859339e+00,8.491587490665017945e-01,2.235528707504272461e+00,-1.386369943618774414e+00,1.632639288902282715e+00
4.422605057405989193e+00,4.444228241501241072e+00,1.004889241479757001e+00,3.573828935623168945e+00,-2.568939685821533203e+00,2.556440591812133789e+00
4.802201747953865230e+00,1.237394200603145755e+01,2.576722648377648639e+00,1.088253021240234375e+00,1.488469600677490234e+00,5.776600241661071777e-01
5.393781681020711538e+00,2.329489830103677495e+00,4.318843379035037233e-01,4.213759422302246094e+00,-3.781875133514404297e+00,8.756685256958007812e+00
2.426288867382298875e+00,1.210217462829041501e+01,4.987936428751511997e+00,3.304786443710327148e+00,1.683150053024291992e+00,3.374441564083099365e-01
9.558049738403217033e-01,9.435318945357396458e+00,9.871594314316338270e+00,3.087836980819702148e+00,6.783757209777832031e+00,6.871997714042663574e-01
2.480523358527649602e+00,7.244019264444532702e+00,2.920359221589561738e+00,3.351414918899536133e+00,-4.310557842254638672e-01,1.476036906242370605e-01
1.357126506886975781e+00,2.243287472357333279e+00,1.652968578075351802e+00,1.932225942611694336e+00,-2.792574167251586914e-01,1.689429730176925659e-01
2.770743767593000229e+00,8.999729038237516576e+00,3.248127504065725812e+00,2.647965192794799805e+00,6.001622676849365234e-01,1.847717761993408203e-01
3.896649816278699774e+00,4.429821027285133717e+00,1.136828105204386485e+00,4.191326618194580078e+00,-3.054498672485351562e+00,2.686860799789428711e+00
2.242238552998315093e+00,1.199291481381062496e+01,5.348634648072449593e+00,3.190763235092163086e+00,2.157871484756469727e+00,4.034434258937835693e-01
3.075407286218710290e+00,1.434807021379451442e+01,4.665421155139363840e+00,2.547692060470581055e+00,2.117728948593139648e+00,4.539202153682708740e-01
4.042750194066886849e+00,1.965284670175202919e+01,4.861256757984803833e+00,2.672535181045532227e+00,2.188721418380737305e+00,4.502377808094024658e-01
1.247832303381507080e+00,3.842534740756082812e+00,3.079367900913591249e+00,2.215070247650146484e+00,8.642976284027099609e-01,2.806737124919891357e-01
4.794426488946323950e+00,8.197639483797225068e+00,1.709826921467478611e+00,2.956090688705444336e+00,-1.246263742446899414e+00,7.288829684257507324e-01
2.532664698615613386e+00,1.227499078796233434e+01,4.846670305260700751e+00,3.969604015350341797e+00,8.770661354064941406e-01,1.809626221656799316e-01
2.013536269225420838e+00,9.433070897812189770e+00,4.684827903021066220e+00,2.889580011367797852e+00,1.795247793197631836e+00,3.832046389579772949e-01
3.175944096662250526e+00,1.066695739307683866e+01,3.358672907463090773e+00,3.555140972137451172e+00,-1.964681148529052734e-01,5.849575623869895935e-02
3.917979282646441241e+00,6.732808766888293661e+00,1.718439093516733518e+00,3.901617765426635742e+00,-2.183178663253784180e+00,1.270442843437194824e+00
2.655170094541750569e-01,5.559097987633152549e+00,2.093688083886235063e+01,3.255723237991333008e+00,1.768115615844726562e+01,8.444981575012207031e-01
5.867904904867389249e-01,4.946881817925128821e+00,8.430405567448310933e+00,2.416301012039184570e+00,6.014104843139648438e+00,7.133826017379760742e-01
2.366611500830360981e+00,1.711029992396186117e+01,7.229872718001437271e+00,3.076916456222534180e+00,4.152956008911132812e+00,5.744162201881408691e-01
3.499401694870764246e+00,7.737834236413901223e+00,2.211187771828426296e+00,3.108984947204589844e+00,-8.977971076965332031e-01,4.060248136520385742e-01
3.686041489654059422e+00,2.121580557625198260e+00,5.755715348240184603e-01,2.678998231887817383e+00,-2.103426694869995117e+00,3.654500961303710938e+00
1.943638995191980801e+00,1.532098540852816448e+01,7.882629154090856183e+00,2.076053857803344727e+00,5.806574821472167969e+00,7.366292476654052734e-01
1.497836368016293385e+00,1.750178876582074494e+01,1.168471345705124698e+01,2.911607027053833008e+00,8.773106575012207031e+00,7.508191466331481934e-01
3.345562213093917325e+00,1.784019345219401131e+01,5.332494903956878751e+00,2.623211622238159180e+00,2.709283113479614258e+00,5.080704689025878906e-01
3.185646384863521696e+00,1.843106249893826387e+01,5.785658630070418695e+00,2.984547138214111328e+00,2.801111698150634766e+00,4.841473996639251709e-01
4.011409298048454808e+00,8.151781363551265258e+00,2.032148992504229756e+00,1.828099846839904785e+00,2.040492296218872070e-01,1.004105582833290100e-01
4.017356860083521219e+00,4.577163739057472647e+00,1.139347062875144534e+00,3.808584451675415039e+00,-2.669237375259399414e+00,2.342778205871582031e+00
2.239866032675647212e+00,1.689773285324463359e+01,7.544081925765593333e+00,3.073077440261840820e+00,4.471004486083984375e+00,5.926505923271179199e-01
6.020100700793885595e-01,6.955150808795234951e+00,1.155321340036395483e+01,3.594720840454101562e+00,7.958492279052734375e+00,6.888552904129028320e-01
9.513315379347266898e-01,9.417315260582489245e+00,9.899088682613015777e+00,3.125198602676391602e+00,6.773890495300292969e+00,6.842943429946899414e-01
