# Wo,Ar,sample_sigma,prediction,abs_error,rel_error
4.278581825498145363e+00,1.111464876497929666e+01,2.597741312025800386e+00,2.452103137969970703e+00,1.456382274627685547e-01,5.606340616941452026e-02
3.546424266961150540e+00,1.892269881174712864e+01,5.335712082740046824e+00,5.204316139221191406e+00,1.313958168029785156e-01,2.462573349475860596e-02
3.667979632121347588e+00,1.783633465107306648e+01,4.862713657097808451e+00,4.767531394958496094e+00,9.518241882324218750e-02,1.957393065094947815e-02
3.250023378501101678e+00,1.369673699099505271e+01,4.214350297169842996e+00,4.227236270904541016e+00,-1.288604736328125000e-02,3.057659370824694633e-03
2.107753727913506681e-01,4.904389247245917183e+00,2.326832201644751663e+01,2.145663833618164062e+01,1.811683654785156250e+00,7.786051928997039795e-02
5.504534968087850366e+00,3.164682134890091980e+00,5.749227052307073205e-01,3.828695118427276611e-01,1.920531690120697021e-01,3.340504169464111328e-01
3.611667386176544703e+00,7.032891075085300869e+00,1.947269868206385590e+00,1.884412050247192383e+00,6.285786628723144531e-02,3.227999806404113770e-02
3.429295659922269923e+00,9.412059577510973440e+00,2.744604289303043565e+00,2.749814271926879883e+00,-5.209922790527343750e-03,1.898241811431944370e-03
5.677445421287902860e+00,2.121580557625198260e+00,3.736857688970837699e-01,3.506582975387573242e-01,2.302747964859008789e-02,6.162257492542266846e-02
2.426288867382298875e+00,1.210217462829041501e+01,4.987936428751511997e+00,4.988375663757324219e+00,-4.391670227050781250e-04,8.804583194432780147e-05
3.915208089141393177e+00,3.703353056527889375e+00,9.458892023642185842e-01,8.231636881828308105e-01,1.227254867553710938e-01,1.297461539506912231e-01
5.384114586458436102e-01,8.096681131584801960e+00,1.503809215344102945e+01,2.082678222656250000e+01,-5.788689613342285156e+00,3.849350810050964355e-01
4.018211559665168409e+00,1.391483107616942227e+01,3.462941378161016104e+00,3.381294250488281250e+00,8.164715766906738281e-02,2.357740141451358795e-02
4.931553008457249199e+00,8.520282247738315107e+00,1.727707728808076881e+00,1.978306770324707031e+00,-2.505990266799926758e-01,1.450471132993698120e-01
7.542230958213868020e-01,8.103105650959651740e+00,1.074364560811408609e+01,1.131968975067138672e+01,-5.760440826416015625e-01,5.361719056963920593e-02
4.975498513579815762e-01,1.252380808877797680e+00,2.517096137119984256e+00,2.480575084686279297e+00,3.652095794677734375e-02,1.450916379690170288e-02
4.190556199603951981e+00,9.171319789700834946e+00,2.188568617828729135e+00,2.051450490951538086e+00,1.371181011199951172e-01,6.265195459127426147e-02
4.567766820055540578e+00,8.994357983621350527e+00,1.969093068439949024e+00,1.763824701309204102e+00,2.052683830261230469e-01,1.042451411485671997e-01
7.425762297012883373e-01,7.061515588730109982e+00,9.509482402326160155e+00,9.301701545715332031e+00,2.077808380126953125e-01,2.184985764324665070e-02
2.504515689231904263e-01,3.018110553644612892e+00,1.205067537257161447e+01,1.194088268280029297e+01,1.097927093505859375e-01,9.110917337238788605e-03
1.979361444457408803e+00,1.300356109704128826e+01,6.569573805458195359e+00,6.962669372558593750e+00,-3.930954933166503906e-01,5.983576551079750061e-02
4.819013052631215821e-01,9.157759982947895949e+00,1.900339319053658471e+01,2.701481628417968750e+01,-8.011423110961914062e+00,4.215785562992095947e-01
2.994242530891869647e-01,1.172613071344460467e+00,3.916226088055679178e+00,2.998728752136230469e+00,9.174973964691162109e-01,2.342810034751892090e-01
5.407188742144215521e-01,7.450374854424396176e+00,1.377864766649509676e+01,1.809814643859863281e+01,-4.319499015808105469e+00,3.134922385215759277e-01
3.188306614658955151e+00,3.929029534231413656e+00,1.232324869937796663e+00,1.276999950408935547e+00,-4.467511177062988281e-02,3.625270724296569824e-02
6.691233216028685815e-01,2.853267694988780967e+00,4.264188084423432556e+00,4.240780353546142578e+00,2.340793609619140625e-02,5.489423871040344238e-03
5.726961330362101421e-01,4.899515579960112888e+00,8.555174895253445655e+00,9.023617744445800781e+00,-4.684429168701171875e-01,5.475550517439842224e-02
2.880365885241565671e+00,1.069076641739377465e+01,3.711600138083561262e+00,3.706733465194702148e+00,4.866600036621093750e-03,1.311186584644019604e-03
8.536352271517189116e-01,1.125604553319843548e+00,1.318601338742299678e+00,1.575182676315307617e+00,-2.565813064575195312e-01,1.945859491825103760e-01
3.126075192944169356e-01,3.268528708148804807e+00,1.045569446162448735e+01,1.142116928100585938e+01,-9.654750823974609375e-01,9.233964234590530396e-02
1.611059412211653052e+00,1.092241641748450043e+01,6.779648431767188121e+00,6.871096134185791016e+00,-9.144783020019531250e-02,1.348858047276735306e-02
4.487594072319522454e+00,1.616903489877491040e+01,3.603052022576887836e+00,3.434973955154418945e+00,1.680781841278076172e-01,4.664883390069007874e-02
3.686041489654059422e+00,2.121580557625198260e+00,5.755715348240184603e-01,5.764126181602478027e-01,-8.410811424255371094e-04,1.461297273635864258e-03
2.123854828478315859e+00,1.464246304957105727e+00,6.894286206963583519e-01,9.406376481056213379e-01,-2.512090206146240234e-01,3.643727600574493408e-01
1.880852866165358073e+00,1.702358204864848013e+00,9.050990832342876713e-01,1.157197713851928711e+00,-2.520986199378967285e-01,2.785315215587615967e-01
2.603052584980897755e-01,7.833063356159525981e+00,3.009183679713104453e+01,3.154605102539062500e+01,-1.454214096069335938e+00,4.832586646080017090e-02
5.694848582178553276e-01,2.837870489836472387e+00,4.983223783538860197e+00,4.974578857421875000e+00,8.645057678222656250e-03,1.734832301735877991e-03
4.559787851563756433e+00,8.211896223365487302e+00,1.800938221401958472e+00,1.588347434997558594e+00,2.125908136367797852e-01,1.180444806814193726e-01
1.810413452597857908e+00,1.153408048820809384e+01,6.370964859798867508e+00,6.591012954711914062e+00,-2.200479507446289062e-01,3.453918546438217163e-02
2.432716527303288689e+00,1.375121444108861901e+01,5.652616853116089857e+00,5.902486324310302734e+00,-2.498693466186523438e-01,4.420419037342071533e-02
4.477509087329551107e+00,1.573553820276017490e+01,3.514350925001710646e+00,3.341194152832031250e+00,1.731567382812500000e-01,4.927133023738861084e-02
4.418550252168653714e+00,1.961349135708491431e+01,4.438897429639617087e+00,4.111741542816162109e+00,3.271560668945312500e-01,7.370209693908691406e-02
8.014708010020239470e-01,1.746087171905161828e+00,2.178603599435124938e+00,2.520292043685913086e+00,-3.416883945465087891e-01,1.568382531404495239e-01
7.770051730449480942e-01,3.087372409263029471e+00,3.973425810235154287e+00,3.946799993515014648e+00,2.662587165832519531e-02,6.700986064970493317e-03
2.115390498382631268e+00,1.031678857589234433e+01,4.877013763548752046e+00,4.742794990539550781e+00,1.342186927795410156e-01,2.752067148685455322e-02
3.335769524195981273e+00,2.658035654741309983e+00,7.968283286543830224e-01,8.374469280242919922e-01,-4.061859846115112305e-02,5.097534507513046265e-02
2.143585580673441626e+00,9.792855877402534048e+00,4.568446422524427675e+00,4.316609382629394531e+00,2.518372535705566406e-01,5.512535572052001953e-02
1.453059880650587221e+00,5.345064096384195551e+00,3.678488524499774037e+00,3.643705129623413086e+00,3.478336334228515625e-02,9.455884806811809540e-03
2.591695518627724404e+00,1.919029642931874236e+01,7.404533553956911263e+00,7.811266422271728516e+00,-4.067330360412597656e-01,5.493027344346046448e-02
1.181974424056329465e+00,7.194651397261965009e+00,6.086977222883705352e+00,5.817818641662597656e+00,2.691583633422851562e-01,4.421872645616531372e-02
2.136747547806739256e+00,6.823438801501204409e+00,3.193376217281780782e+00,3.131540536880493164e+00,6.183576583862304688e-02,1.936375722289085388e-02
6.465735466170712264e-01,9.552616242352023335e+00,1.477421446072475320e+01,2.085471916198730469e+01,-6.080504417419433594e+00,4.115619361400604248e-01
7.249635187160988758e-01,5.878906702132809414e+00,8.109244879720677091e+00,7.850469589233398438e+00,2.587757110595703125e-01,3.191119432449340820e-02
1.834172055659641920e+00,1.762971306549628636e+00,9.611809868707181792e-01,1.209043025970458984e+00,-2.478620409965515137e-01,2.578724026679992676e-01
1.816712393014940252e+00,5.306409611766754963e+00,2.920885899259188179e+00,2.949528455734252930e+00,-2.864265441894531250e-02,9.806153364479541779e-03
4.422605057405989193e+00,4.444228241501241072e+00,1.004889241479757001e+00,7.834960818290710449e-01,2.213931679725646973e-01,2.203159928321838379e-01
1.221087747810218893e+00,3.157760434768891233e+00,2.586022536407981409e+00,2.870077848434448242e+00,-2.840552330017089844e-01,1.098425164818763733e-01
6.085407208209003826e-01,1.562148149557892296e+01,2.567039634505655954e+01,3.388064193725585938e+01,-8.210245132446289062e+00,3.198331892490386963e-01
3.862666679329532116e+00,3.265076280029632017e+00,8.452907152207014274e-01,7.484899163246154785e-01,9.680080413818359375e-02,1.145177632570266724e-01
3.626099576692646043e+00,3.092438463473397015e+00,8.528277831504008644e-01,8.130567073822021484e-01,3.977108001708984375e-02,4.663436114788055420e-02
6.292234497776477697e-01,3.940294624464849349e+00,6.262154765301980675e+00,5.975584506988525391e+00,2.865700721740722656e-01,4.576221480965614319e-02
1.423699385939505513e+00,5.059551117295183253e+00,3.553805787417940731e+00,3.560596704483032227e+00,-6.790876388549804688e-03,1.910874387249350548e-03
3.496960603732375716e+00,1.684622144725892667e+01,4.817389543730810075e+00,4.766481876373291016e+00,5.090761184692382812e-02,1.056746859103441238e-02
1.016830218968615140e+00,9.344871210893861857e+00,9.190198163438228818e+00,9.549707412719726562e+00,-3.595094680786132812e-01,3.911879658699035645e-02
4.413641237781336102e+00,1.428072170243343741e+01,3.235587337771958172e+00,3.072396755218505859e+00,1.631906032562255859e-01,5.043616145849227905e-02
4.432538826754786498e+00,9.557374932686583335e+00,2.156185271293802774e+00,1.983468294143676758e+00,1.727170944213867188e-01,8.010308444499969482e-02
1.333995660353558321e+00,1.083328181649283728e+01,8.120927330169584124e+00,8.441858291625976562e+00,-3.209314346313476562e-01,3.951906412839889526e-02
4.242379072917802141e+00,2.614944225551353973e+00,6.163862730335554208e-01,4.967980980873107910e-01,1.195881962776184082e-01,1.940150111913681030e-01
3.407991820074447009e+00,1.173492576880233074e+01,3.443355027931370493e+00,3.483623266220092773e+00,-4.026818275451660156e-02,1.169446110725402832e-02
9.547548293348240289e-01,4.538525909404250491e+00,4.753603511559332695e+00,4.570581912994384766e+00,1.830215454101562500e-01,3.850164264440536499e-02
1.199354391471451731e+00,3.899708438502675900e+00,3.251506365619123429e+00,3.369240999221801758e+00,-1.177346706390380859e-01,3.620927035808563232e-02
5.455602314204132108e-01,1.442173732321364810e+01,2.643472982930850534e+01,1.749102210998535156e+01,8.943708419799804688e+00,3.383317291736602783e-01
6.188579291928963499e+00,1.377633033669479534e+00,2.226089331142875605e-01,3.377682268619537354e-01,-1.151592880487442017e-01,5.173165202140808105e-01
3.015719777372720678e+00,1.893086921016229240e+01,6.277396644145357030e+00,6.380827903747558594e+00,-1.034312248229980469e-01,1.647677086293697357e-02
4.118038851703236247e+00,1.784433337344582071e+01,4.333211515492463306e+00,4.123635768890380859e+00,2.095756530761718750e-01,4.836497455835342407e-02
4.498906211445983239e+00,9.061426043124898300e+00,2.014139796929103721e+00,1.825804233551025391e+00,1.883356571197509766e-01,9.350673854351043701e-02
5.822209501760019501e-01,9.458480140624804022e+00,1.624551665096482722e+01,2.348445701599121094e+01,-7.238941192626953125e+00,4.455962777137756348e-01
2.158160633826880392e+00,1.043388513500412706e+01,4.834619338090056395e+00,4.697966098785400391e+00,1.366534233093261719e-01,2.826560102403163910e-02
9.054475078967328949e-01,2.357603442953845718e+00,2.603799140637463427e+00,2.939004659652709961e+00,-3.352055549621582031e-01,1.287371069192886353e-01
3.813927299773912871e+00,9.802602702506836962e+00,2.570212259443940717e+00,2.520677804946899414e+00,4.953455924987792969e-02,1.927255466580390930e-02
3.182379030430474987e-01,2.021333451965562134e+00,6.351642694466033134e+00,6.545501708984375000e+00,-1.938591003417968750e-01,3.052109666168689728e-02
7.059654226977878366e-01,9.161724725785207468e+00,1.297758279828272876e+01,1.700498390197753906e+01,-4.027400970458984375e+00,3.103352189064025879e-01
6.318142573648027893e-01,9.728220911360182299e+00,1.539727981437939341e+01,2.201789474487304688e+01,-6.620615005493164062e+00,4.299860298633575439e-01
2.013536269225421060e-01,9.433070897812189770e+00,4.684827903021066220e+01,3.993583679199218750e+01,6.912441253662109375e+00,1.475495249032974243e-01
4.122241742923673513e+00,1.172954019257302960e+01,2.845427542600625692e+00,2.736552000045776367e+00,1.088755130767822266e-01,3.826332464814186096e-02
1.859621504384957547e+00,1.827194699691322910e+01,9.825626856770732331e+00,1.030607891082763672e+01,-4.804515838623046875e-01,4.889780282974243164e-02
1.727761808172822988e+00,1.576757019442992025e+01,9.126009221783155212e+00,9.612422943115234375e+00,-4.864139556884765625e-01,5.329974368214607239e-02
3.488906047678421718e+00,6.287073382885703055e+00,1.802018540186609341e+00,1.766155719757080078e+00,3.586280345916748047e-02,1.990146189928054810e-02
2.717061832082099948e-01,5.913062776956674149e+00,2.176270965620779307e+01,2.336987304687500000e+01,-1.607162475585937500e+00,7.384937256574630737e-02
1.817409572086955194e+00,6.062958324802375287e+00,3.336044014470663566e+00,3.239421606063842773e+00,9.662246704101562500e-02,2.896318584680557251e-02
6.354064666077529067e-01,5.982023207836062895e+00,9.414482732245888386e+00,9.986515045166015625e+00,-5.720319747924804688e-01,6.076084822416305542e-02
1.819901578717485258e+00,1.228670359743830431e+01,6.751301136898264055e+00,7.085686683654785156e+00,-3.343853950500488281e-01,4.952902719378471375e-02
3.882931149669275328e+00,1.523577392773410821e+01,3.923781633118011314e+00,3.853455781936645508e+00,7.032585144042968750e-02,1.792297698557376862e-02
2.157116673169715337e+00,1.842545781866071763e+01,8.541706643797779108e+00,9.121246337890625000e+00,-5.795392990112304688e-01,6.784818321466445923e-02
3.884224696274500843e+00,4.949050429554191943e+00,1.274141126361974852e+00,1.136392951011657715e+00,1.377481222152709961e-01,1.081105768680572510e-01
1.383871698200290101e+00,1.306876042033775853e+01,9.443621426273503872e+00,9.952157974243164062e+00,-5.085363388061523438e-01,5.384971573948860168e-02
3.298332681499991370e-01,2.684650960613378157e+00,8.139418366350094303e+00,8.638494491577148438e+00,-4.990758895874023438e-01,6.131591275334358215e-02
1.773362531306503787e+00,1.879698859042435544e+01,1.059963107294022677e+01,1.098602867126464844e+01,-3.863973617553710938e-01,3.645385056734085083e-02
3.817350954584812328e+00,1.335964507222115039e+01,3.499716224984660951e+00,3.472802400588989258e+00,2.691388130187988281e-02,7.690303958952426910e-03
2.973552293641872790e+00,7.190318991950215732e+00,2.418090647783374791e+00,2.446165800094604492e+00,-2.807521820068359375e-02,1.161049026995897293e-02
1.247832303381507080e+00,3.842534740756082812e+00,3.079367900913591249e+00,3.235053300857543945e+00,-1.556854248046875000e-01,5.055759102106094360e-02
1.128493874395248175e+00,1.537309567020064494e+00,1.362266647520703478e+00,1.693979501724243164e+00,-3.317128419876098633e-01,2.435006648302078247e-01
5.782005159091070379e-01,7.177767954590640542e+00,1.241397708423868806e+01,1.550253677368164062e+01,-3.088560104370117188e+00,2.487969994544982910e-01
2.968089691596704771e+00,3.010167191754335114e+00,1.014176626898021683e+00,1.129349470138549805e+00,-1.151728630065917969e-01,1.135629266500473022e-01
2.453348285473678558e+00,1.128572473284638455e+01,4.600131501780393428e+00,4.471912860870361328e+00,1.282186508178710938e-01,2.787282317876815796e-02
4.449756867629762525e+00,1.272830541401253512e+01,2.860449636384847949e+00,2.681390523910522461e+00,1.790590286254882812e-01,6.259821355342864990e-02
1.602765045128473398e+00,1.731251872529575664e+01,1.080165728465087049e+01,1.115102386474609375e+01,-3.493661880493164062e-01,3.234375640749931335e-02
2.165678749312000662e+00,1.771778806593969335e+01,8.181170947707888885e+00,8.769838333129882812e+00,-5.886669158935546875e-01,7.195386290550231934e-02
3.250466001900302881e-01,9.165108325227404151e+00,2.819629037765432500e+01,3.383095169067382812e+01,-5.634660720825195312e+00,1.998369544744491577e-01
3.984987148683664104e-01,3.892446244395983079e+00,9.767776153761881019e+00,1.117744255065917969e+01,-1.409666061401367188e+00,1.443180143833160400e-01
3.860497483536056151e-01,9.591941621496653525e+00,2.484638744722307280e+01,3.253230667114257812e+01,-7.685918807983398438e+00,3.093374669551849365e-01
4.315352693927544614e+00,8.753701211572270324e+00,2.028501916863077348e+00,1.862365007400512695e+00,1.661369800567626953e-01,8.190131187438964844e-02
4.823725705341631809e+00,3.264937929004454453e+00,6.768498311147693736e-01,4.520964622497558594e-01,2.247533798217773438e-01,3.320579528808593750e-01
1.462924482102170520e+00,1.538063394870782297e+01,1.051362126813709530e+01,1.092526626586914062e+01,-4.116449356079101562e-01,3.915348649024963379e-02
3.977720921926639175e+00,9.061880439829611333e+00,2.278158930124344117e+00,2.185205936431884766e+00,9.295296669006347656e-02,4.080179333686828613e-02
9.973029444459828863e-01,5.259258480679416259e+00,5.273481352851129955e+00,5.048120021820068359e+00,2.253613471984863281e-01,4.273483157157897949e-02
1.942234099770123179e-01,8.107143662740652346e+00,4.174133109752418136e+01,3.543073654174804688e+01,6.310592651367187500e+00,1.511833220720291138e-01
3.676121342991295338e-01,2.178859205073020000e+00,5.927060077130263949e+00,6.413418769836425781e+00,-4.863586425781250000e-01,8.205731213092803955e-02
4.187048194509277455e-01,1.582847297582446977e+01,3.780341720590003263e+01,4.283274459838867188e+01,-5.029327392578125000e+00,1.330389678478240967e-01
3.369343256224394345e+00,7.768870507429257444e+00,2.305752164929277370e+00,2.272118330001831055e+00,3.363394737243652344e-02,1.458697393536567688e-02
5.859901349920780156e+00,1.044626357915227066e+00,1.782668846343888336e-01,3.401525616645812988e-01,-1.618856787681579590e-01,9.081085324287414551e-01
1.265271802275341528e+00,1.515816547657117930e+01,1.198016540739484803e+01,1.256803703308105469e+01,-5.878715515136718750e-01,4.907040297985076904e-02
1.633341892389982730e+00,2.588565629612065599e+00,1.584827794886442875e+00,1.849202632904052734e+00,-2.643748521804809570e-01,1.668161451816558838e-01
5.493886029128447035e+00,3.820835435924760937e+00,6.954704585546163109e-01,5.629743337631225586e-01,1.324961185455322266e-01,1.905129402875900269e-01
4.502158872123041888e+00,9.156747214996912021e+00,2.033856972861322276e+00,1.845966577529907227e+00,1.878902912139892578e-01,9.238127619028091431e-02
5.073677768734298210e-01,8.239571081963122268e+00,1.623983914141752649e+01,2.272070884704589844e+01,-6.480869293212890625e+00,3.990722596645355225e-01
2.728255144849974112e+00,3.638609853753950851e+00,1.333676529712560122e+00,1.499378681182861328e+00,-1.657021045684814453e-01,1.242445930838584900e-01
4.501493578078907376e+00,1.306276235762088511e+00,2.901872929738945062e-01,3.626135885715484619e-01,-7.242628931999206543e-02,2.495846301317214966e-01
3.035928113218124391e+00,1.261350548471172495e+01,4.154744451884019973e+00,4.164248466491699219e+00,-9.503841400146484375e-03,2.287467010319232941e-03
4.821671008946598391e+00,1.348008314370470906e+01,2.795728517912659417e+00,3.723399877548217773e+00,-9.276714324951171875e-01,3.318174183368682861e-01
2.431301208127543578e+00,6.228733364061503686e+00,2.561892925170936586e+00,2.635423660278320312e+00,-7.353067398071289062e-02,2.870169654488563538e-02
5.021053744868256841e-01,6.820639968314590185e+00,1.358408078241662231e+01,1.758354759216308594e+01,-3.999466896057128906e+00,2.944230735301971436e-01
3.619571698475662735e+00,4.149511134278496272e+00,1.146409431819242819e+00,1.069913983345031738e+00,7.649540901184082031e-02,6.672608107328414917e-02
1.301413326954273808e+00,5.647329395322183032e+00,4.339381869201195840e+00,4.218647956848144531e+00,1.207337379455566406e-01,2.782279811799526215e-02
5.597584796452449218e+00,3.162526413048517782e+00,5.649805278613760917e-01,3.889178633689880371e-01,1.760626435279846191e-01,3.116260468959808350e-01
4.337782470760647158e+00,1.792764759948820341e+01,4.132906092071629622e+00,3.895065069198608398e+00,2.378408908843994141e-01,5.754810199141502380e-02
2.430212733326157615e+00,5.486454161070721369e+00,2.257602425431118220e+00,2.376096487045288086e+00,-1.184940338134765625e-01,5.248666927218437195e-02
3.931622610605628676e+00,3.424002178726992085e+00,8.708878032928898394e-01,7.574358582496643066e-01,1.134519577026367188e-01,1.302716135978698730e-01
7.190164766080964220e-01,7.825335997635351148e+00,1.088338897955545903e+01,1.181945419311523438e+01,-9.360656738281250000e-01,8.600866049528121948e-02
4.077514118048111591e+00,1.634019759716337106e+01,4.007392034484322352e+00,3.860857725143432617e+00,1.465342044830322266e-01,3.656597808003425598e-02
4.204547236053620018e+00,1.737756992506250953e+01,4.133041906641310881e+00,3.920965671539306641e+00,2.120761871337890625e-01,5.131237208843231201e-02
3.539846481024000902e+00,1.954319283971931753e+01,5.520915368642172361e+00,5.372992515563964844e+00,1.479229927062988281e-01,2.679320052266120911e-02
4.013665329432541284e+00,1.996510699540786860e+01,4.974282945068210005e+00,4.703891754150390625e+00,2.703909873962402344e-01,5.435778573155403137e-02
9.587570107415888110e-01,1.606529960575589389e+00,1.675638292681640440e+00,2.027628421783447266e+00,-3.519901037216186523e-01,2.100632935762405396e-01
3.544547646202825142e+00,3.949210797850505994e+00,1.114164963216444537e+00,1.062535762786865234e+00,5.162918567657470703e-02,4.633890837430953979e-02
4.858501096511352202e+00,3.504782644034734940e+00,7.213711748570654780e-01,4.719411730766296387e-01,2.494300007820129395e-01,3.457720577716827393e-01
2.697957791123418714e-01,6.462465288256493245e+00,2.395317417314207731e+01,2.542278480529785156e+01,-1.469610214233398438e+00,6.135346367955207825e-02
4.798206933322275880e+00,8.921760343697012985e+00,1.859394658812596912e+00,1.793612718582153320e+00,6.578195095062255859e-02,3.537815436720848083e-02
1.041708017206607106e+00,1.572329882951854430e+01,1.509376770631118525e+01,1.710828971862792969e+01,-2.014521598815917969e+00,1.334671080112457275e-01
2.466090101959591330e+00,1.692970962378757349e+01,6.865000435440287596e+00,7.320085525512695312e+00,-4.550852775573730469e-01,6.629063934087753296e-02
1.951384839235493218e-01,3.698781316175965728e+00,1.895464821600777228e+01,1.614875602722167969e+01,2.805892944335937500e+00,1.480319201946258545e-01
1.716689549584013097e+00,9.829288573566106635e+00,5.725722846013673539e+00,5.607436180114746094e+00,1.182866096496582031e-01,2.065880782902240753e-02
4.616118260622987357e+00,8.721093106621415458e+00,1.889269861436440934e+00,1.682129621505737305e+00,2.071402072906494141e-01,1.096403524279594421e-01
9.414811775602465183e-01,1.011020636701714892e+01,1.073861762506684414e+01,1.134046459197998047e+01,-6.018466949462890625e-01,5.604508146643638611e-02
1.641111147321253627e-01,4.457628876211408908e+00,2.716226066398665395e+01,2.077343177795410156e+01,6.388828277587890625e+00,2.352097481489181519e-01
2.823136346790324325e+00,5.920820301020374821e+00,2.097249149072046848e+00,2.167034864425659180e+00,-6.978583335876464844e-02,3.327493742108345032e-02
3.308985268330787211e+00,1.911201919439874075e+01,5.775794584918103602e+00,5.737470626831054688e+00,3.832387924194335938e-02,6.635256577283143997e-03
4.870016185540567477e+00,1.034431881847114987e+01,2.124083047030559168e+00,2.587956666946411133e+00,-4.638736248016357422e-01,2.183877080678939819e-01
1.400086830504146285e+00,1.534373207739240463e+01,1.095912892193079280e+01,1.143904399871826172e+01,-4.799146652221679688e-01,4.379131272435188293e-02
4.844802581679667597e+00,1.179872445472889986e+01,2.435336477763835994e+00,3.119918107986450195e+00,-6.845815181732177734e-01,2.811034619808197021e-01
4.426336683224235458e+00,1.835046457211718263e+01,4.145745316135853287e+00,3.872941255569458008e+00,2.728040218353271484e-01,6.580337136983871460e-02
4.048450607047524130e+00,1.431566988465349866e+01,3.536086091734167880e+00,3.444557428359985352e+00,9.152865409851074219e-02,2.588417008519172668e-02
4.437984059485647670e+00,1.767751457671097270e+01,3.983230750666499453e+00,3.737012624740600586e+00,2.462182044982910156e-01,6.181369349360466003e-02
7.715331484639482706e-01,3.941746644271007849e+00,5.108978988289307743e+00,4.921498298645019531e+00,1.874809265136718750e-01,3.669635578989982605e-02
1.641887635268382439e+00,6.935340498365817119e+00,4.224004340730764362e+00,3.952566862106323242e+00,2.714374065399169922e-01,6.426068395376205444e-02
2.620131733272328844e+00,1.237321951300674350e+01,4.722365427616729505e+00,4.684395313262939453e+00,3.797006607055664062e-02,8.040475659072399139e-03
3.381351748645378130e+00,1.208191304332637905e+01,3.573101511301384647e+00,3.610388040542602539e+00,-3.728652000427246094e-02,1.043533720076084137e-02
8.540228647707179821e-01,1.504237231819703347e+01,1.761354752748394503e+01,2.146110343933105469e+01,-3.847555160522460938e+00,2.184429317712783813e-01
1.194002984831473047e+00,1.163697341157768328e+01,9.746184523332811267e+00,1.037953567504882812e+01,-6.333513259887695312e-01,6.498454511165618896e-02
2.722986632662933726e+00,1.644381812728707359e+01,6.038890507224380144e+00,6.275043487548828125e+00,-2.361531257629394531e-01,3.910538554191589355e-02
4.807984466477498664e+00,1.345589032382037331e+01,2.798655115805446680e+00,3.493025064468383789e+00,-6.943700313568115234e-01,2.481084764003753662e-01
3.827779561203385139e+00,1.440338263971753818e+01,3.762855830493377685e+00,3.718317508697509766e+00,4.453825950622558594e-02,1.183629222214221954e-02
1.997283891584350268e+00,8.741730649689579025e+00,4.376809269089522836e+00,4.046005249023437500e+00,3.308038711547851562e-01,7.558105885982513428e-02
4.129414041497726506e-01,3.849947822801977892e+00,9.323230327869017842e+00,1.064762496948242188e+01,-1.324394226074218750e+00,1.420531421899795532e-01
1.051196120553647306e+00,1.296642167348542962e+01,1.233492154314290623e+01,1.308099555969238281e+01,-7.460737228393554688e-01,6.048467382788658142e-02
2.385898534116566161e+00,9.611775676756613151e+00,4.028576881755616235e+00,3.825466394424438477e+00,2.031104564666748047e-01,5.041741952300071716e-02
4.600717708261038652e+00,1.680555544726638928e+01,3.652811694377677387e+00,3.608815431594848633e+00,4.399633407592773438e-02,1.204451173543930054e-02
1.665952926192441730e+00,1.399782527227817042e+01,8.402293397491362725e+00,8.818852424621582031e+00,-4.165592193603515625e-01,4.957684874534606934e-02
7.932569633232940953e-01,7.654142255380995685e+00,9.649007332144311277e+00,9.465068817138671875e+00,1.839389801025390625e-01,1.906299404799938202e-02
8.867962061786889283e-01,9.408281881353406817e+00,1.060929423897156632e+01,1.109420013427734375e+01,-4.849061965942382812e-01,4.570579156279563904e-02
3.689313195659193134e+00,1.912244747876060913e+01,5.183199816502399138e+00,5.020741462707519531e+00,1.624584197998046875e-01,3.134326636791229248e-02
2.262298233424999139e-01,5.942473688136361787e+00,2.626741956625132701e+01,2.512314414978027344e+01,1.144275665283203125e+00,4.356254637241363525e-02
5.381124691628551560e-01,9.281313183037463332e+00,1.724790580949826335e+01,2.491984367370605469e+01,-7.671937942504882812e+00,4.448040425777435303e-01
2.080883830708614823e+00,1.862227213640912993e+01,8.949212763149581917e+00,9.511438369750976562e+00,-5.622253417968750000e-01,6.282399594783782959e-02
4.505935462242002920e+00,1.228947534642892236e+01,2.727397107528497955e+00,2.556960582733154297e+00,1.704366207122802734e-01,6.249057501554489136e-02
4.527255057271578842e+00,1.594134622867694517e+01,3.521194637150451889e+00,3.400230646133422852e+00,1.209640502929687500e-01,3.435312584042549133e-02
2.713665317927652865e+00,6.095219242807424109e+00,2.246120478652896324e+00,2.324232101440429688e+00,-7.811164855957031250e-02,3.477625176310539246e-02
9.359687255302401310e-01,1.487628639425360433e+01,1.589399943446397501e+01,1.714004707336425781e+01,-1.246047973632812500e+00,7.839738577604293823e-02
3.648723641616134827e+00,4.418382691580562849e+00,1.210939255904708967e+00,1.124127745628356934e+00,8.681154251098632812e-02,7.168942689895629883e-02
1.155374250874717790e+00,1.114905566822494620e+01,9.649735278230542335e+00,1.025921058654785156e+01,-6.094751358032226562e-01,6.315977871417999268e-02
9.895761359064825236e-01,1.125965988172065479e+01,1.137826537359498680e+01,1.210178375244140625e+01,-7.235183715820312500e-01,6.358775496482849121e-02
2.057435669366496356e+00,1.317364053635258614e+01,6.402941648430191535e+00,6.797481060028076172e+00,-3.945393562316894531e-01,6.161845102906227112e-02
